RULE,USER_ID,HIT_DATE,USER_LEVEL,USER_LEVEL_BADRATE,USER_TARGET
授信通过,ID20261127011029,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261127009574,2026-12-01,1,20.00%,0
授信通过,ID20261126000982,2026-12-01,1,20.00%,0
授信通过,ID20261127005445,2026-12-01,1,20.00%,0
授信通过,ID20261126000562,2026-12-01,1,20.00%,0
授信通过,ID20261126006851,2026-12-01,1,20.00%,0
授信通过,ID20261127000864,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261126011003,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261126008636,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261126007206,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261126009217,2026-12-01,1,20.00%,0
授信通过,ID20261127001285,2026-12-01,1,20.00%,0
授信通过,ID20261127003695,2026-12-01,1,20.00%,0
授信通过,ID20261127005755,2026-12-01,1,20.00%,0
授信通过,ID20261127009730,2026-12-01,1,20.00%,0
授信通过,ID20261127005189,2026-12-01,1,20.00%,0
授信通过,ID20261126002179,2026-12-01,1,20.00%,0
授信通过,ID20261126002399,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261127003737,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261127006306,2026-12-01,1,20.00%,0
授信通过,ID20261127010346,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261126004804,2026-12-01,1,20.00%,0
授信通过,ID20261126001858,2026-12-01,1,20.00%,0
授信通过,ID20261126006943,2026-12-01,1,20.00%,0
授信通过,ID20261126006807,2026-12-01,1,20.00%,0
授信通过,ID20261127005124,2026-12-01,1,20.00%,0
授信通过,ID20261127005448,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261127009722,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261126003228,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261124006313,2026-12-01,1,20.00%,0
授信通过,ID20261116009114,2026-11-01,1,20.00%,0
授信通过,ID20261120003915,2026-11-01,1,20.00%,0
授信通过,ID20261116002810,2026-11-01,1,20.00%,0
阿里欺诈分>=95,ID20261116005307,2026-11-01,1,20.00%,0
授信通过,ID20261116008095,2026-11-01,1,20.00%,0
授信通过,ID20261116004796,2026-11-01,1,20.00%,0
授信通过,ID20261120003937,2026-11-01,1,20.00%,0
阿里欺诈分>=95,ID20261119002798,2026-11-01,1,20.00%,0
授信通过,ID20261116003976,2026-11-01,1,20.00%,0
授信通过,ID20261116004917,2026-11-01,1,20.00%,0
授信通过,ID20261116007526,2026-11-01,1,20.00%,0
授信通过,ID20261119001908,2026-11-01,1,20.00%,0
授信通过,ID20261116005298,2026-11-01,1,20.00%,0
阿里欺诈分>=95,ID20261116005012,2026-11-01,1,20.00%,0
阿里欺诈分>=95,ID20261120002070,2026-11-01,1,20.00%,0
阿里欺诈分>=95,ID20261116007472,2026-11-01,1,20.00%,0
阿里欺诈分>=95,ID20261119002705,2026-11-01,1,20.00%,0
授信通过,ID20261120003289,2026-11-01,1,20.00%,0
阿里欺诈分>=95,ID20261120007583,2026-11-01,1,20.00%,0
授信通过,ID20261119003227,2026-11-01,1,20.00%,0
授信通过,ID20261121001708,2026-11-01,1,20.00%,0
授信通过,ID20261120007295,2026-11-01,1,20.00%,0
授信通过,ID20261121002010,2026-11-01,1,20.00%,0
授信通过,ID20261121002085,2026-11-01,1,20.00%,0
授信通过,ID20261121002328,2026-11-01,1,20.00%,0
百度欺诈分>=90,ID20261116004042,2026-11-01,1,20.00%,0
授信通过,ID20261119007871,2026-11-01,1,20.00%,0
百度欺诈分>=90,ID20261119006496,2026-11-01,1,20.00%,0
授信通过,ID20261120005196,2026-11-01,1,20.00%,0
授信通过,ID20261116006233,2026-11-01,1,20.00%,0
阿里欺诈分>=95,ID20261115010789,2026-11-01,1,20.00%,0
授信通过,ID20261115009744,2026-11-01,1,20.00%,0
授信通过,ID20261115003843,2026-11-01,1,20.00%,0
授信通过,ID20261115008728,2026-11-01,1,20.00%,0
授信通过,ID20261115010756,2026-11-01,1,20.00%,0
授信通过,ID20261115005604,2026-11-01,1,20.00%,0
授信通过,ID20261115003744,2026-11-01,1,20.00%,0
授信通过,ID20261115007882,2026-11-01,1,20.00%,0
阿里欺诈分>=95,ID20261117006573,2026-11-01,1,20.00%,0
授信通过,ID20261117005386,2026-11-01,1,20.00%,0
阿里欺诈分>=95,ID20261118003189,2026-11-01,1,20.00%,0
授信通过,ID20261118005837,2026-11-01,1,20.00%,0
授信通过,ID20261117005403,2026-11-01,1,20.00%,0
授信通过,ID20261117007866,2026-11-01,1,20.00%,0
授信通过,ID20261118003398,2026-11-01,1,20.00%,0
授信通过,ID20261118006206,2026-11-01,1,20.00%,0
阿里欺诈分>=95,ID20261118003008,2026-11-01,1,20.00%,0
阿里欺诈分>=95,ID20261118006848,2026-11-01,1,20.00%,0
授信通过,ID20261118005856,2026-11-01,1,20.00%,0
授信通过,ID20261116005761,2026-11-01,1,20.00%,0
授信通过,ID20261119005890,2026-11-01,1,20.00%,0
授信通过,ID20261117007827,2026-11-01,1,20.00%,0
授信通过,ID20261120002261,2026-11-01,1,20.00%,0
阿里欺诈分>=95,ID20261119003161,2026-11-01,1,20.00%,0
授信通过,ID20261117004398,2026-11-01,1,20.00%,0
授信通过,ID20261117006389,2026-11-01,1,20.00%,0
授信通过,ID20261115005010,2026-11-01,1,20.00%,0
授信通过,ID20261117004950,2026-11-01,1,20.00%,0
授信通过,ID20261117004311,2026-11-01,1,20.00%,0
授信通过,ID20261117003768,2026-11-01,1,20.00%,0
授信通过,ID20261117002858,2026-11-01,1,20.00%,0
授信通过,ID20261115004876,2026-11-01,1,20.00%,0
授信通过,ID20261117007819,2026-11-01,1,20.00%,0
授信通过,ID20261117007805,2026-11-01,1,20.00%,0
授信通过,ID20261117003979,2026-11-01,1,20.00%,0
授信通过,ID20261117005546,2026-11-01,1,20.00%,0
授信通过,ID20261115005353,2026-11-01,1,20.00%,0
授信通过,ID20261117002562,2026-11-01,1,20.00%,0
授信通过,ID20261115006331,2026-11-01,1,20.00%,0
授信通过,ID20261115006648,2026-11-01,1,20.00%,0
授信通过,ID20261117003460,2026-11-01,1,20.00%,0
百度欺诈分>=90,ID20261115004000,2026-11-01,1,20.00%,0
授信通过,ID20261123000359,2026-12-01,1,20.00%,0
百度欺诈分>=90,ID20261123010130,2026-12-01,1,20.00%,0
授信通过,ID20261124003308,2026-12-01,1,20.00%,0
授信通过,ID20261124000757,2026-12-01,1,20.00%,0
授信通过,ID20261124005439,2026-12-01,1,20.00%,0
授信通过,ID20261124001728,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261122010303,2026-12-01,1,20.00%,0
授信通过,ID20261122010407,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261123003714,2026-12-01,1,20.00%,0
授信通过,ID20261123000214,2026-12-01,1,20.00%,0
授信通过,ID20261121008895,2026-11-01,1,20.00%,0
阿里欺诈分>=95,ID20261123002282,2026-12-01,1,20.00%,0
授信通过,ID20261124010789,2026-12-01,1,20.00%,0
授信通过,ID20261124009855,2026-12-01,1,20.00%,0
百度欺诈分>=90,ID20261124005146,2026-12-01,1,20.00%,0
百度欺诈分>=90,ID20261124011521,2026-12-01,1,20.00%,0
授信通过,ID20261122003046,2026-12-01,1,20.00%,0
授信通过,ID20261123004042,2026-12-01,1,20.00%,0
授信通过,ID20261124004656,2026-12-01,1,20.00%,0
授信通过,ID20261123000055,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261122004651,2026-12-01,1,20.00%,0
授信通过,ID20261123003992,2026-12-01,1,20.00%,0
授信通过,ID20261124002299,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261124000427,2026-12-01,1,20.00%,0
百度欺诈分>=90,ID20261124007652,2026-12-01,1,20.00%,0
授信通过,ID20261123000109,2026-12-01,1,20.00%,0
授信通过,ID20261124004193,2026-12-01,1,20.00%,0
授信通过,ID20261124003563,2026-12-01,1,20.00%,0
授信通过,ID20261124003820,2026-12-01,1,20.00%,0
授信通过,ID20261123002513,2026-12-01,1,20.00%,0
授信通过,ID20261121005748,2026-11-01,1,20.00%,0
授信通过,ID20261123009802,2026-12-01,1,20.00%,0
授信通过,ID20261123000205,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261124005296,2026-12-01,1,20.00%,0
授信通过,ID20261124000347,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261124005097,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261121005410,2026-11-01,1,20.00%,0
阿里欺诈分>=95,ID20261122008030,2026-12-01,1,20.00%,0
授信通过,ID20261123003917,2026-12-01,1,20.00%,0
授信通过,ID20261124002215,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261124005983,2026-12-01,1,20.00%,0
授信通过,ID20261123010134,2026-12-01,1,20.00%,0
授信通过,ID20261122009259,2026-12-01,1,20.00%,0
授信通过,ID20261124004164,2026-12-01,1,20.00%,0
授信通过,ID20261124000411,2026-12-01,1,20.00%,0
授信通过,ID20261122005666,2026-12-01,1,20.00%,0
授信通过,ID20261123009714,2026-12-01,1,20.00%,0
授信通过,ID20261124010537,2026-12-01,1,20.00%,0
授信通过,ID20261122004424,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261122010524,2026-12-01,1,20.00%,0
授信通过,ID20261124001562,2026-12-01,1,20.00%,0
授信通过,ID20261124000526,2026-12-01,1,20.00%,0
授信通过,ID20261124006726,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261121012245,2026-11-01,1,20.00%,0
授信通过,ID20261123000085,2026-12-01,1,20.00%,0
授信通过,ID20261122006047,2026-12-01,1,20.00%,0
授信通过,ID20261123010622,2026-12-01,1,20.00%,0
授信通过,ID20261121010525,2026-11-01,1,20.00%,0
授信通过,ID20261121002916,2026-11-01,1,20.00%,0
授信通过,ID20261125011227,2026-12-01,1,20.00%,0
授信通过,ID20261125005231,2026-12-01,1,20.00%,0
百度欺诈分>=90,ID20261125004724,2026-12-01,1,20.00%,0
授信通过,ID20261125000482,2026-12-01,1,20.00%,0
授信通过,ID20261125009964,2026-12-01,1,20.00%,0
授信通过,ID20261125004782,2026-12-01,1,20.00%,0
授信通过,ID20261125007807,2026-12-01,1,20.00%,0
授信通过,ID20261125000667,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261125003529,2026-12-01,1,20.00%,0
授信通过,ID20261125000360,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261125002063,2026-12-01,1,20.00%,0
授信通过,ID20261125004229,2026-12-01,1,20.00%,0
授信通过,ID20261125009388,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261125005091,2026-12-01,1,20.00%,0
授信通过,ID20261125008569,2026-12-01,1,20.00%,0
授信通过,ID20261125002495,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261125010775,2026-12-01,1,20.00%,0
授信通过,ID20261125000627,2026-12-01,1,20.00%,0
授信通过,ID20261125003545,2026-12-01,1,20.00%,0
授信通过,ID20261125010776,2026-12-01,1,20.00%,0
授信通过,ID20261125005851,2026-12-01,1,20.00%,0
授信通过,ID20261125008645,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261128000337,2026-12-01,1,20.00%,0
授信通过,ID20261128009481,2026-12-01,1,20.00%,0
授信通过,ID20261128000132,2026-12-01,1,20.00%,0
授信通过,ID20261128008741,2026-12-01,1,20.00%,0
授信通过,ID20261128005328,2026-12-01,1,20.00%,0
授信通过,ID20261128002910,2026-12-01,1,20.00%,0
授信通过,ID20261128003763,2026-12-01,1,20.00%,0
授信通过,ID20261128008117,2026-12-01,1,20.00%,0
授信通过,ID20261128008748,2026-12-01,1,20.00%,0
授信通过,ID20261128004832,2026-12-01,1,20.00%,0
授信通过,ID20261128000594,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261128002090,2026-12-01,1,20.00%,0
授信通过,ID20261128006229,2026-12-01,1,20.00%,0
授信通过,ID20261128001870,2026-12-01,1,20.00%,0
授信通过,ID20261128004863,2026-12-01,1,20.00%,0
授信通过,ID20261128003569,2026-12-01,1,20.00%,0
授信通过,ID20261128005983,2026-12-01,1,20.00%,0
授信通过,ID20261128000379,2026-12-01,1,20.00%,0
百度欺诈分>=90,ID20261128001244,2026-12-01,1,20.00%,0
授信通过,ID20261128005862,2026-12-01,1,20.00%,0
授信通过,ID20261128008393,2026-12-01,1,20.00%,0
授信通过,ID20261128006030,2026-12-01,1,20.00%,0
授信通过,ID20261128004289,2026-12-01,1,20.00%,0
授信通过,ID20261128008630,2026-12-01,1,20.00%,0
授信通过,ID20261128000357,2026-12-01,1,20.00%,0
授信通过,ID20261128000391,2026-12-01,1,20.00%,0
授信通过,ID20261126006532,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261127000879,2026-12-01,1,20.00%,0
授信通过,ID20261127000418,2026-12-01,1,20.00%,0
授信通过,ID20261126011827,2026-12-01,1,20.00%,0
授信通过,ID20261126004957,2026-12-01,1,20.00%,0
百度欺诈分>=90,ID20261127008176,2026-12-01,1,20.00%,0
百度欺诈分>=90,ID20261127010843,2026-12-01,1,20.00%,0
授信通过,ID20261127011026,2026-12-01,1,20.00%,0
授信通过,ID20261126001545,2026-12-01,1,20.00%,0
授信通过,ID20261127005956,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261127008491,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261127001039,2026-12-01,1,20.00%,0
授信通过,ID20261127011899,2026-12-01,1,20.00%,0
授信通过,ID20261127001932,2026-12-01,1,20.00%,0
授信通过,ID20261127008620,2026-12-01,1,20.00%,0
授信通过,ID20261126010398,2026-12-01,1,20.00%,0
授信通过,ID20261126010498,2026-12-01,1,20.00%,0
授信通过,ID20261127011401,2026-12-01,1,20.00%,0
授信通过,ID20261127007498,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261127010500,2026-12-01,1,20.00%,0
授信通过,ID20261127000724,2026-12-01,1,20.00%,0
授信通过,ID20261126001206,2026-12-01,1,20.00%,0
授信通过,ID20261127011908,2026-12-01,1,20.00%,0
授信通过,ID20261127006677,2026-12-01,1,20.00%,0
授信通过,ID20261126006111,2026-12-01,1,20.00%,0
授信通过,ID20261126007064,2026-12-01,1,20.00%,0
授信通过,ID20261127006164,2026-12-01,1,20.00%,0
百度欺诈分>=90,ID20261127001443,2026-12-01,1,20.00%,0
授信通过,ID20261127003967,2026-12-01,1,20.00%,0
授信通过,ID20261126005396,2026-12-01,1,20.00%,0
授信通过,ID20261126007269,2026-12-01,1,20.00%,0
授信通过,ID20261126007088,2026-12-01,1,20.00%,0
授信通过,ID20261127007862,2026-12-01,1,20.00%,0
授信通过,ID20261127002270,2026-12-01,1,20.00%,0
授信通过,ID20261126004430,2026-12-01,1,20.00%,0
授信通过,ID20261127004468,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261126011240,2026-12-01,1,20.00%,0
授信通过,ID20261127004645,2026-12-01,1,20.00%,0
授信通过,ID20261126006045,2026-12-01,1,20.00%,0
授信通过,ID20261127009691,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261126006215,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261127007165,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261127008223,2026-12-01,1,20.00%,0
授信通过,ID20261127003656,2026-12-01,1,20.00%,0
授信通过,ID20261127004757,2026-12-01,1,20.00%,0
授信通过,ID20261126007034,2026-12-01,1,20.00%,0
授信通过,ID20261126000891,2026-12-01,1,20.00%,0
阿里欺诈分>=95,ID20261127000970,2026-12-01,1,20.00%,0
授信通过,ID20261127000632,2026-12-01,1,20.00%,0
授信通过,ID20261124011056,2026-12-01,1,20.00%,0
授信通过,ID20261124010681,2026-12-01,1,20.00%,0
授信通过,ID20261121011036,2026-11-01,1,20.00%,0
百度欺诈分>=90,ID20261121008741,2026-11-01,1,20.00%,0
授信通过,ID20261116004034,2026-11-01,2,10.00%,1
授信通过,ID20261120004734,2026-11-01,2,10.00%,1
授信通过,ID20261116002944,2026-11-01,2,10.00%,1
授信通过,ID20261116005135,2026-11-01,2,10.00%,1
授信通过,ID20261116003978,2026-11-01,2,10.00%,1
授信通过,ID20261116003690,2026-11-01,2,10.00%,1
授信通过,ID20261120005109,2026-11-01,2,10.00%,1
授信通过,ID20261120004834,2026-11-01,2,10.00%,1
授信通过,ID20261120003814,2026-11-01,2,10.00%,1
授信通过,ID20261119005393,2026-11-01,2,10.00%,1
授信通过,ID20261119006824,2026-11-01,2,10.00%,1
阿里欺诈分>=95,ID20261119002123,2026-11-01,2,10.00%,1
授信通过,ID20261116009388,2026-11-01,2,10.00%,1
授信通过,ID20261116004318,2026-11-01,2,10.00%,1
授信通过,ID20261120007799,2026-11-01,2,10.00%,1
授信通过,ID20261116003755,2026-11-01,2,10.00%,1
授信通过,ID20261120004948,2026-11-01,2,10.00%,1
授信通过,ID20261116007626,2026-11-01,2,10.00%,1
授信通过,ID20261116005169,2026-11-01,2,10.00%,1
授信通过,ID20261115009296,2026-11-01,2,10.00%,1
阿里欺诈分>=95,ID20261115005153,2026-11-01,2,10.00%,1
授信通过,ID20261115005840,2026-11-01,2,10.00%,1
授信通过,ID20261118007777,2026-11-01,2,10.00%,1
授信通过,ID20261118002401,2026-11-01,2,10.00%,1
授信通过,ID20261118006836,2026-11-01,2,10.00%,1
授信通过,ID20261118006641,2026-11-01,2,10.00%,1
授信通过,ID20261118002765,2026-11-01,2,10.00%,1
授信通过,ID20261115005952,2026-11-01,2,10.00%,1
授信通过,ID20261117007811,2026-11-01,2,10.00%,1
阿里欺诈分>=95,ID20261115004489,2026-11-01,2,10.00%,1
授信通过,ID20261115004926,2026-11-01,2,10.00%,1
授信通过,ID20261115004134,2026-11-01,2,10.00%,1
授信通过,ID20261117003637,2026-11-01,2,10.00%,1
授信通过,ID20261117002799,2026-11-01,2,10.00%,1
授信通过,ID20261117002810,2026-11-01,2,10.00%,1
阿里欺诈分>=95,ID20261117003457,2026-11-01,2,10.00%,1
授信通过,ID20261117008279,2026-11-01,2,10.00%,1
授信通过,ID20261117004530,2026-11-01,2,10.00%,1
授信通过,ID20261117004672,2026-11-01,2,10.00%,1
授信通过,ID20261121011866,2026-11-01,2,10.00%,1
授信通过,ID20261121008172,2026-11-01,2,10.00%,1
授信通过,ID20261123002272,2026-12-01,2,10.00%,1
授信通过,ID20261124005544,2026-12-01,2,10.00%,1
授信通过,ID20261123000116,2026-12-01,2,10.00%,1
授信通过,ID20261121005597,2026-11-01,2,10.00%,1
授信通过,ID20261123000154,2026-12-01,2,10.00%,1
授信通过,ID20261124000417,2026-12-01,2,10.00%,1
授信通过,ID20261122004494,2026-12-01,2,10.00%,1
授信通过,ID20261123009507,2026-12-01,2,10.00%,1
授信通过,ID20261124011580,2026-12-01,2,10.00%,1
授信通过,ID20261121007587,2026-11-01,2,10.00%,1
授信通过,ID20261123003033,2026-12-01,2,10.00%,1
授信通过,ID20261124003586,2026-12-01,2,10.00%,1
授信通过,ID20261123003413,2026-12-01,2,10.00%,1
授信通过,ID20261124008738,2026-12-01,2,10.00%,1
授信通过,ID20261122009199,2026-12-01,2,10.00%,1
授信通过,ID20261122010550,2026-12-01,2,10.00%,1
授信通过,ID20261123009241,2026-12-01,2,10.00%,1
授信通过,ID20261124010653,2026-12-01,2,10.00%,1
阿里欺诈分>=95,ID20261123010621,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261122009514,2026-12-01,2,10.00%,1
授信通过,ID20261124009797,2026-12-01,2,10.00%,1
授信通过,ID20261123006852,2026-12-01,2,10.00%,1
授信通过,ID20261124011455,2026-12-01,2,10.00%,1
授信通过,ID20261125006944,2026-12-01,2,10.00%,1
授信通过,ID20261125005575,2026-12-01,2,10.00%,1
授信通过,ID20261125000753,2026-12-01,2,10.00%,1
授信通过,ID20261125002488,2026-12-01,2,10.00%,1
授信通过,ID20261128005252,2026-12-01,2,10.00%,1
授信通过,ID20261128001064,2026-12-01,2,10.00%,1
授信通过,ID20261128000466,2026-12-01,2,10.00%,1
授信通过,ID20261128001531,2026-12-01,2,10.00%,1
授信通过,ID20261128009414,2026-12-01,2,10.00%,1
阿里欺诈分>=95,ID20261128002110,2026-12-01,2,10.00%,1
阿里欺诈分>=95,ID20261128001294,2026-12-01,2,10.00%,1
授信通过,ID20261128005830,2026-12-01,2,10.00%,1
授信通过,ID20261128009408,2026-12-01,2,10.00%,1
授信通过,ID20261127008161,2026-12-01,2,10.00%,1
授信通过,ID20261126010319,2026-12-01,2,10.00%,1
授信通过,ID20261126004970,2026-12-01,2,10.00%,1
授信通过,ID20261127010156,2026-12-01,2,10.00%,1
授信通过,ID20261126009376,2026-12-01,2,10.00%,1
授信通过,ID20261126002517,2026-12-01,2,10.00%,1
授信通过,ID20261127003285,2026-12-01,2,10.00%,1
授信通过,ID20261127000965,2026-12-01,2,10.00%,1
授信通过,ID20261126000607,2026-12-01,2,10.00%,1
授信通过,ID20261127004950,2026-12-01,2,10.00%,1
授信通过,ID20261126009973,2026-12-01,2,10.00%,1
授信通过,ID20261126000716,2026-12-01,2,10.00%,1
授信通过,ID20261127000607,2026-12-01,2,10.00%,1
授信通过,ID20261126004682,2026-12-01,2,10.00%,1
授信通过,ID20261127002338,2026-12-01,2,10.00%,1
授信通过,ID20261127001146,2026-12-01,2,10.00%,1
授信通过,ID20261126000952,2026-12-01,2,10.00%,1
授信通过,ID20261126002844,2026-12-01,2,10.00%,1
阿里欺诈分>=95,ID20261126004172,2026-12-01,2,10.00%,1
授信通过,ID20261126007424,2026-12-01,2,10.00%,1
授信通过,ID20261126007407,2026-12-01,2,10.00%,1
授信通过,ID20261127012273,2026-12-01,2,10.00%,1
授信通过,ID20261126008099,2026-12-01,2,10.00%,1
授信通过,ID20261126003577,2026-12-01,2,10.00%,1
授信通过,ID20261126006932,2026-12-01,2,10.00%,1
授信通过,ID20261127000356,2026-12-01,2,10.00%,1
授信通过,ID20261127004223,2026-12-01,2,10.00%,1
授信通过,ID20261127004393,2026-12-01,2,10.00%,1
授信通过,ID20261127000855,2026-12-01,2,10.00%,1
授信通过,ID20261127010561,2026-12-01,2,10.00%,1
授信通过,ID20261127009650,2026-12-01,2,10.00%,1
授信通过,ID20261116003904,2026-11-01,2,10.00%,1
阿里欺诈分>=95,ID20261116003831,2026-11-01,2,10.00%,1
授信通过,ID20261119002501,2026-11-01,2,10.00%,1
授信通过,ID20261116004035,2026-11-01,2,10.00%,1
授信通过,ID20261119002493,2026-11-01,2,10.00%,1
授信通过,ID20261116005177,2026-11-01,2,10.00%,1
授信通过,ID20261119003776,2026-11-01,2,10.00%,1
授信通过,ID20261120007981,2026-11-01,2,10.00%,1
授信通过,ID20261120001638,2026-11-01,2,10.00%,1
授信通过,ID20261120008273,2026-11-01,2,10.00%,1
授信通过,ID20261119006536,2026-11-01,2,10.00%,1
授信通过,ID20261116007156,2026-11-01,2,10.00%,1
百度欺诈分>=90,ID20261120008326,2026-11-01,2,10.00%,1
授信通过,ID20261120006423,2026-11-01,2,10.00%,1
授信通过,ID20261116006877,2026-11-01,2,10.00%,1
授信通过,ID20261119002081,2026-11-01,2,10.00%,1
授信通过,ID20261120008306,2026-11-01,2,10.00%,1
授信通过,ID20261119002574,2026-11-01,2,10.00%,1
授信通过,ID20261116002842,2026-11-01,2,10.00%,1
授信通过,ID20261116003530,2026-11-01,2,10.00%,1
授信通过,ID20261119005619,2026-11-01,2,10.00%,1
授信通过,ID20261116003646,2026-11-01,2,10.00%,1
授信通过,ID20261119002049,2026-11-01,2,10.00%,1
授信通过,ID20261121004511,2026-11-01,2,10.00%,1
授信通过,ID20261115004030,2026-11-01,2,10.00%,1
阿里欺诈分>=95,ID20261115010539,2026-11-01,2,10.00%,1
授信通过,ID20261117003441,2026-11-01,2,10.00%,1
授信通过,ID20261115004638,2026-11-01,2,10.00%,1
授信通过,ID20261115009083,2026-11-01,2,10.00%,1
授信通过,ID20261117003259,2026-11-01,2,10.00%,1
授信通过,ID20261117003842,2026-11-01,2,10.00%,1
授信通过,ID20261118002794,2026-11-01,2,10.00%,1
授信通过,ID20261118002899,2026-11-01,2,10.00%,1
授信通过,ID20261117002793,2026-11-01,2,10.00%,1
授信通过,ID20261118006969,2026-11-01,2,10.00%,1
授信通过,ID20261118006624,2026-11-01,2,10.00%,1
阿里欺诈分>=95,ID20261117002507,2026-11-01,2,10.00%,1
授信通过,ID20261118008005,2026-11-01,2,10.00%,1
授信通过,ID20261118008085,2026-11-01,2,10.00%,1
授信通过,ID20261115006363,2026-11-01,2,10.00%,1
授信通过,ID20261117003345,2026-11-01,2,10.00%,1
授信通过,ID20261117008288,2026-11-01,2,10.00%,1
授信通过,ID20261115005308,2026-11-01,2,10.00%,1
授信通过,ID20261118003145,2026-11-01,2,10.00%,1
授信通过,ID20261118004708,2026-11-01,2,10.00%,1
授信通过,ID20261115008390,2026-11-01,2,10.00%,1
百度欺诈分>=90,ID20261115003929,2026-11-01,2,10.00%,1
授信通过,ID20261117007718,2026-11-01,2,10.00%,1
授信通过,ID20261115004128,2026-11-01,2,10.00%,1
授信通过,ID20261117006428,2026-11-01,2,10.00%,1
授信通过,ID20261115010343,2026-11-01,2,10.00%,1
授信通过,ID20261123000136,2026-12-01,2,10.00%,1
授信通过,ID20261124004860,2026-12-01,2,10.00%,1
授信通过,ID20261122004204,2026-12-01,2,10.00%,1
授信通过,ID20261124011138,2026-12-01,2,10.00%,1
授信通过,ID20261124011507,2026-12-01,2,10.00%,1
授信通过,ID20261124011462,2026-12-01,2,10.00%,1
阿里欺诈分>=95,ID20261122003743,2026-12-01,2,10.00%,1
授信通过,ID20261122006939,2026-12-01,2,10.00%,1
授信通过,ID20261121003067,2026-11-01,2,10.00%,1
授信通过,ID20261122003451,2026-12-01,2,10.00%,1
授信通过,ID20261124005710,2026-12-01,2,10.00%,1
阿里欺诈分>=95,ID20261123003831,2026-12-01,2,10.00%,0
授信通过,ID20261124001089,2026-12-01,2,10.00%,0
授信通过,ID20261124007850,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261123002922,2026-12-01,2,10.00%,1
授信通过,ID20261123005560,2026-12-01,2,10.00%,0
授信通过,ID20261124004527,2026-12-01,2,10.00%,0
授信通过,ID20261123002818,2026-12-01,2,10.00%,0
授信通过,ID20261123000244,2026-12-01,2,10.00%,0
授信通过,ID20261124000420,2026-12-01,2,10.00%,0
授信通过,ID20261123000177,2026-12-01,2,10.00%,0
授信通过,ID20261124009376,2026-12-01,2,10.00%,0
授信通过,ID20261121004868,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261122005012,2026-12-01,2,10.00%,0
授信通过,ID20261124000610,2026-12-01,2,10.00%,0
授信通过,ID20261122010545,2026-12-01,2,10.00%,0
授信通过,ID20261123004869,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261124000657,2026-12-01,2,10.00%,0
授信通过,ID20261124004131,2026-12-01,2,10.00%,0
授信通过,ID20261123002683,2026-12-01,2,10.00%,0
授信通过,ID20261124004424,2026-12-01,2,10.00%,0
授信通过,ID20261121011120,2026-11-01,2,10.00%,0
百度欺诈分>=90,ID20261125008952,2026-12-01,2,10.00%,1
授信通过,ID20261125008426,2026-12-01,2,10.00%,0
授信通过,ID20261125003763,2026-12-01,2,10.00%,0
授信通过,ID20261125000789,2026-12-01,2,10.00%,0
授信通过,ID20261125001982,2026-12-01,2,10.00%,0
授信通过,ID20261125009670,2026-12-01,2,10.00%,0
授信通过,ID20261125011422,2026-12-01,2,10.00%,0
授信通过,ID20261125011402,2026-12-01,2,10.00%,0
